range (byte),stride (byte),niter,t (us)
97488,16,32768,5241.09
97504,16,32768,5241.98
97520,16,32768,5243.65
97536,16,32768,5241.09
97552,16,32768,5242.11
97568,16,32768,5241.09
97584,16,32768,5241.09
97600,16,32768,5241.47
97616,16,32768,5241.98
97632,16,32768,5242.11
97648,16,32768,5241.09
97664,16,32768,5241.6
97680,16,32768,5241.09
97696,16,32768,5241.47
97712,16,32768,5243.01
97728,16,32768,5243.01
97744,16,32768,5241.09
97760,16,32768,5240.83
97776,16,32768,5241.09
97792,16,32768,5240.06
97808,16,32768,5241.47
97824,16,32768,5241.09
97840,16,32768,5245.06
97856,16,32768,5241.09
97872,16,32768,5241.09
97888,16,32768,5241.98
97904,16,32768,5242.11
97920,16,32768,5246.59
97936,16,32768,5242.5
97952,16,32768,5241.09
97968,16,32768,5242.11
97984,16,32768,5244.16
98000,16,32768,5241.6
98016,16,32768,5241.47
98032,16,32768,5241.47
98048,16,32768,5242.5
98064,16,32768,5241.98
98080,16,32768,5241.98
98096,16,32768,5241.09
98112,16,32768,5241.47
98128,16,32768,5242.11
98144,16,32768,5241.98
98160,16,32768,5241.47
98176,16,32768,5241.47
98192,16,32768,5241.98
98208,16,32768,5241.09
98224,16,32768,5241.47
98240,16,32768,5241.09
98256,16,32768,5241.47
98272,16,32768,5243.14
98288,16,32768,5249.02
98304,16,32768,5241.09
98320,16,32768,5241.98
98336,16,32768,5241.09
98352,16,32768,5241.98
98368,16,32768,5242.11
98384,16,32768,5244.54
98400,16,32768,5241.6
98416,16,32768,5243.01
98432,16,32768,5243.52
98448,16,32768,5241.98
98464,16,32768,5241.6
98480,16,32768,5242.5
98496,16,32768,5241.6
98512,16,32768,5242.5
98528,16,32768,5241.98
98544,16,32768,5242.5
98560,16,32768,5242.62
98576,16,32768,5242.11
98592,16,32768,5241.6
98608,16,32768,5246.08
98624,16,32768,5241.09
98640,16,32768,5248.13
98656,16,32768,5246.08
98672,16,32768,5243.9
98688,16,32768,5241.98
98704,16,32768,5242.62
98720,16,32768,5243.52
98736,16,32768,5245.44
98752,16,32768,5242.88
98768,16,32768,5245.57
98784,16,32768,5243.52
98800,16,32768,5246.46
98816,16,32768,5243.01
98832,16,32768,5246.59
98848,16,32768,5241.6
98864,16,32768,5244.03
98880,16,32768,5245.57
98896,16,32768,5242.11
98912,16,32768,5247.36
98928,16,32768,5242.62
98944,16,32768,5242.37
98960,16,32768,5242.5
98976,16,32768,5255.55
98992,16,32768,5241.98
99008,16,32768,5244.54
99024,16,32768,5245.95
99040,16,32768,5241.98
99056,16,32768,5247.62
99072,16,32768,5245.44
99088,16,32768,5245.57
99104,16,32768,5245.06
99120,16,32768,5241.98
99136,16,32768,5245.57
99152,16,32768,5243.14
99168,16,32768,5242.62
99184,16,32768,5243.01
99200,16,32768,5245.95
99216,16,32768,5245.44
99232,16,32768,5245.57
99248,16,32768,5242.5
99264,16,32768,5256.45
99280,16,32768,5246.46
99296,16,32768,5246.59
99312,16,32768,5246.85
99328,16,32768,5243.01
99344,16,32768,5250.05
99360,16,32768,5241.09
99376,16,32768,5250.56
99392,16,32768,5241.09
99408,16,32768,5245.57
99424,16,32768,5246.46
99440,16,32768,5245.06
99456,16,32768,5242.11
99472,16,32768,5246.59
99488,16,32768,5241.09
99504,16,32768,5243.01
99520,16,32768,5245.95
99536,16,32768,5244.16
99552,16,32768,5245.57
99568,16,32768,5242.62
99584,16,32768,5242.62
99600,16,32768,5243.01
99616,16,32768,5250.43
99632,16,32768,5241.6
99648,16,32768,5247.49
99664,16,32768,5251.07
99680,16,32768,5246.46
99696,16,32768,5241.98
99712,16,32768,5245.7
99728,16,32768,5249.02
99744,16,32768,5255.04
99760,16,32768,5245.57
99776,16,32768,5245.57
99792,16,32768,5246.46
99808,16,32768,5243.52
99824,16,32768,5241.09
99840,16,32768,5245.57
99856,16,32768,5246.59
99872,16,32768,5249.92
99888,16,32768,5246.59
99904,16,32768,5245.95
99920,16,32768,5247.87
99936,16,32768,5242.37
99952,16,32768,5261.06
99968,16,32768,5244.54
99984,16,32768,5254.4
100000,16,32768,5251.97
100016,16,32768,5244.93
100032,16,32768,5245.95
100048,16,32768,5246.08
100064,16,32768,5242.62
100080,16,32768,5245.57
100096,16,32768,5246.98
100112,16,32768,5246.46
100128,16,32768,5241.09
100144,16,32768,5248
100160,16,32768,5244.03
100176,16,32768,5245.57
100192,16,32768,5255.42
100208,16,32768,5242.11
100224,16,32768,5248.64
100240,16,32768,5251.97
100256,16,32768,5245.95
100272,16,32768,5246.59
100288,16,32768,5244.54
100304,16,32768,5242.5
100320,16,32768,5246.08
100336,16,32768,5247.1
100352,16,32768,5241.09
100368,16,32768,5242.11
100384,16,32768,5257.09
100400,16,32768,5241.47
100416,16,32768,5253.5
100432,16,32768,5242.5
100448,16,32768,5241.98
100464,16,32768,5244.54
100480,16,32768,5246.46
100496,16,32768,5246.08
100512,16,32768,5243.01
100528,16,32768,5245.57
100544,16,32768,5254.02
100560,16,32768,5247.62
100576,16,32768,5245.57
100592,16,32768,5247.49
100608,16,32768,5246.98
100624,16,32768,5251.46
100640,16,32768,5242.11
100656,16,32768,5242.11
100672,16,32768,5250.43
100688,16,32768,5248
100704,16,32768,5247.49
100720,16,32768,5256.06
100736,16,32768,5250.94
100752,16,32768,5272.45
100768,16,32768,5243.01
100784,16,32768,5246.46
100800,16,32768,5249.02
100816,16,32768,5249.02
100832,16,32768,5246.59
100848,16,32768,5241.09
100864,16,32768,5245.57
100880,16,32768,5241.98
100896,16,32768,5245.57
100912,16,32768,5242.37
100928,16,32768,5269.5
100944,16,32768,5244.54
100960,16,32768,5246.98
100976,16,32768,5249.02
100992,16,32768,5241.09
101008,16,32768,5262.98
101024,16,32768,5246.98
101040,16,32768,5245.57
101056,16,32768,5244.54
101072,16,32768,5241.09
101088,16,32768,5254.02
101104,16,32768,5249.41
101120,16,32768,5255.55
101136,16,32768,5242.88
101152,16,32768,5254.53
101168,16,32768,5245.95
101184,16,32768,5257.09
101200,16,32768,5242.62
101216,16,32768,5250.43
101232,16,32768,5245.44
101248,16,32768,5247.49
101264,16,32768,5246.59
101280,16,32768,5242.11
101296,16,32768,5245.57
101312,16,32768,5260.16
101328,16,32768,5250.56
101344,16,32768,5252.61
101360,16,32768,5264.51
101376,16,32768,5247.1
101392,16,32768,5271.94
101408,16,32768,5242.5
101424,16,32768,5248.38
101440,16,32768,5246.98
101456,16,32768,5259.52
101472,16,32768,5263.49
101488,16,32768,5245.57
101504,16,32768,5278.46
101520,16,32768,5243.01
101536,16,32768,5242.11
101552,16,32768,5243.14
101568,16,32768,5249.02
101584,16,32768,5251.97
101600,16,32768,5256.96
101616,16,32768,5261.95
101632,16,32768,5251.46
101648,16,32768,5243.65
101664,16,32768,5244.93
101680,16,32768,5252.48
101696,16,32768,5277.95
101712,16,32768,5245.57
101728,16,32768,5252.1
101744,16,32768,5246.46
101760,16,32768,5243.52
101776,16,32768,5246.59
101792,16,32768,5246.46
101808,16,32768,5247.49
101824,16,32768,5252.48
101840,16,32768,5246.98
101856,16,32768,5260.03
101872,16,32768,5246.85
101888,16,32768,5241.6
101904,16,32768,5276.93
101920,16,32768,5244.03
101936,16,32768,5266.05
101952,16,32768,5252.61
101968,16,32768,5245.95
101984,16,32768,5269.5
102000,16,32768,5245.44
102016,16,32768,5249.02
102032,16,32768,5245.57
102048,16,32768,5248.51
102064,16,32768,5250.56
102080,16,32768,5241.09
102096,16,32768,5248
102112,16,32768,5244.54
102128,16,32768,5246.98
102144,16,32768,5265.92
102160,16,32768,5244.03
102176,16,32768,5248
102192,16,32768,5252.48
102208,16,32768,5246.08
102224,16,32768,5246.08
102240,16,32768,5244.03
102256,16,32768,5245.95
102272,16,32768,5245.57
102288,16,32768,5260.03
102304,16,32768,5251.07
102320,16,32768,5247.62
102336,16,32768,5256.96
102352,16,32768,5241.98
102368,16,32768,5266.94
102384,16,32768,5243.01
102400,16,32768,5243.14
102416,16,32768,5250.43
102432,16,32768,5248.13
102448,16,32768,5251.46
102464,16,32768,5243.52
102480,16,32768,5247.49
102496,16,32768,5254.4
102512,16,32768,5248
102528,16,32768,5261.06
102544,16,32768,5255.04
102560,16,32768,5253.38
102576,16,32768,5265.02
102592,16,32768,5258.62
102608,16,32768,5244.54
102624,16,32768,5253.5
102640,16,32768,5249.41
102656,16,32768,5253.38
102672,16,32768,5281.92
102688,16,32768,5250.94
102704,16,32768,5266.94
102720,16,32768,5246.98
102736,16,32768,5252.48
102752,16,32768,5268.1
102768,16,32768,5252.61
102784,16,32768,5259.52
102800,16,32768,5243.01
102816,16,32768,5273.47
102832,16,32768,5247.49
102848,16,32768,5245.95
102864,16,32768,5255.55
102880,16,32768,5282.05
102896,16,32768,5259.01
102912,16,32768,5270.91
102928,16,32768,5256.06
102944,16,32768,5241.98
102960,16,32768,5265.02
102976,16,32768,5247.1
102992,16,32768,5247.49
103008,16,32768,5248
103024,16,32768,5243.9
103040,16,32768,5254.53
103056,16,32768,5274.11
103072,16,32768,5259.65
103088,16,32768,5254.4
103104,16,32768,5268.99
103120,16,32768,5253.5
103136,16,32768,5276.03
103152,16,32768,5252.99
103168,16,32768,5261.44
103184,16,32768,5257.47
103200,16,32768,5259.01
103216,16,32768,5248
103232,16,32768,5255.04
103248,16,32768,5246.98
103264,16,32768,5266.94
103280,16,32768,5251.46
103296,16,32768,5266.43
103312,16,32768,5265.54
103328,16,32768,5256.96
103344,16,32768,5269.5
103360,16,32768,5257.98
103376,16,32768,5262.46
103392,16,32768,5246.98
103408,16,32768,5284.48
103424,16,32768,5260.93
103440,16,32768,5245.44
103456,16,32768,5271.55
103472,16,32768,5262.08
103488,16,32768,5255.55
103504,16,32768,5274.5
103520,16,32768,5250.43
103536,16,32768,5266.05
103552,16,32768,5261.06
103568,16,32768,5272.45
103584,16,32768,5257.98
103600,16,32768,5270.91
103616,16,32768,5246.08
103632,16,32768,5260.93
103648,16,32768,5276.54
103664,16,32768,5262.98
103680,16,32768,5263.1
103696,16,32768,5257.98
103712,16,32768,5259.65
103728,16,32768,5245.57
103744,16,32768,5253.5
103760,16,32768,5270.02
103776,16,32768,5262.08
103792,16,32768,5274.11
103808,16,32768,5259.52
103824,16,32768,5271.55
103840,16,32768,5260.93
103856,16,32768,5291.01
103872,16,32768,5272.96
103888,16,32768,5280.51
103904,16,32768,5271.55
103920,16,32768,5273.47
103936,16,32768,5270.53
103952,16,32768,5269.5
103968,16,32768,5273.09
103984,16,32768,5248
104000,16,32768,5276.42
104016,16,32768,5254.02
104032,16,32768,5244.03
104048,16,32768,5264.51
104064,16,32768,5245.57
104080,16,32768,5246.98
104096,16,32768,5266.94
104112,16,32768,5269.89
104128,16,32768,5254.91
104144,16,32768,5254.02
104160,16,32768,5246.46
104176,16,32768,5245.44
104192,16,32768,5276.54
104208,16,32768,5246.98
104224,16,32768,5246.08
104240,16,32768,5287.04
104256,16,32768,5257.98
104272,16,32768,5280.38
104288,16,32768,5258.5
104304,16,32768,5243.01
104320,16,32768,5269.5
104336,16,32768,5270.66
104352,16,32768,5275.01
104368,16,32768,5260.93
104384,16,32768,5283.07
104400,16,32768,5251.46
104416,16,32768,5279.49
104432,16,32768,5247.49
104448,16,32768,5264.13
104464,16,32768,5279.1
104480,16,32768,5268.86
104496,16,32768,5255.55
104512,16,32768,5269.5
104528,16,32768,5267.58
104544,16,32768,5266.56
104560,16,32768,5275.9
104576,16,32768,5268.1
104592,16,32768,5281.02
104608,16,32768,5265.92
104624,16,32768,5272.58
104640,16,32768,5255.17
104656,16,32768,5293.06
104672,16,32768,5277.95
104688,16,32768,5278.46
104704,16,32768,5271.94
104720,16,32768,5262.46
104736,16,32768,5272.45
104752,16,32768,5251.58
104768,16,32768,5288.58
104784,16,32768,5273.98
104800,16,32768,5251.46
104816,16,32768,5268.99
104832,16,32768,5282.05
104848,16,32768,5261.57
104864,16,32768,5281.92
104880,16,32768,5272.45
104896,16,32768,5250.43
104912,16,32768,5268.99
104928,16,32768,5259.9
104944,16,32768,5254.4
104960,16,32768,5264
104976,16,32768,5259.52
104992,16,32768,5256.96
105008,16,32768,5287.94
105024,16,32768,5259.39
105040,16,32768,5278.59
105056,16,32768,5265.41
105072,16,32768,5262.98
105088,16,32768,5277.57
105104,16,32768,5268.48
105120,16,32768,5270.02
105136,16,32768,5261.44
105152,16,32768,5266.56
105168,16,32768,5254.66
105184,16,32768,5271.94
105200,16,32768,5265.54
105216,16,32768,5288.96
105232,16,32768,5251.97
105248,16,32768,5276.93
105264,16,32768,5261.57
105280,16,32768,5263.62
105296,16,32768,5270.53
105312,16,32768,5270.02
105328,16,32768,5276.93
105344,16,32768,5246.46
105360,16,32768,5289.86
105376,16,32768,5259.52
105392,16,32768,5261.57
105408,16,32768,5264.51
105424,16,32768,5282.94
105440,16,32768,5268.99
105456,16,32768,5279.62
105472,16,32768,5260.03
105488,16,32768,5276.54
105504,16,32768,5261.57
105520,16,32768,5260.54
105536,16,32768,5283.46
105552,16,32768,5269.89
105568,16,32768,5277.06
105584,16,32768,5267.46
105600,16,32768,5278.46
105616,16,32768,5267.97
105632,16,32768,5282.94
105648,16,32768,5270.02
105664,16,32768,5275.01
105680,16,32768,5265.54
105696,16,32768,5266.56
105712,16,32768,5281.02
105728,16,32768,5260.54
105744,16,32768,5287.55
105760,16,32768,5277.44
105776,16,32768,5271.04
105792,16,32768,5266.43
105808,16,32768,5280.51
105824,16,32768,5264.51
105840,16,32768,5285.89
105856,16,32768,5267.07
105872,16,32768,5281.54
105888,16,32768,5273.47
105904,16,32768,5275.01
105920,16,32768,5276.93
105936,16,32768,5256.96
105952,16,32768,5293.18
105968,16,32768,5268.61
105984,16,32768,5275.14
106000,16,32768,5265.92
106016,16,32768,5269.5
106032,16,32768,5259.39
106048,16,32768,5266.94
106064,16,32768,5277.06
106080,16,32768,5264.64
106096,16,32768,5255.42
106112,16,32768,5264
106128,16,32768,5269.5
106144,16,32768,5274.11
106160,16,32768,5273.09
106176,16,32768,5260.03
106192,16,32768,5288.06
106208,16,32768,5261.57
106224,16,32768,5277.95
106240,16,32768,5259.52
106256,16,32768,5272.06
106272,16,32768,5266.94
106288,16,32768,5272.96
106304,16,32768,5289.6
106320,16,32768,5265.92
106336,16,32768,5286.91
106352,16,32768,5263.87
106368,16,32768,5277.95
106384,16,32768,5267.07
106400,16,32768,5286.53
106416,16,32768,5260.03
106432,16,32768,5279.49
106448,16,32768,5267.07
106464,16,32768,5278.08
106480,16,32768,5266.05
106496,16,32768,5268.1
106512,16,32768,5292.03
106528,16,32768,5269.38
106544,16,32768,5282.43
106560,16,32768,5263.62
106576,16,32768,5271.55
106592,16,32768,5268.48
106608,16,32768,5286.02
106624,16,32768,5279.49
106640,16,32768,5271.94
106656,16,32768,5276.54
106672,16,32768,5265.54
106688,16,32768,5278.98
106704,16,32768,5262.98
106720,16,32768,5297.41
106736,16,32768,5283.97
106752,16,32768,5284.1
106768,16,32768,5278.08
106784,16,32768,5293.06
106800,16,32768,5271.04
106816,16,32768,5283.58
106832,16,32768,5283.46
106848,16,32768,5285.89
106864,16,32768,5267.07
106880,16,32768,5292.03
106896,16,32768,5279.1
106912,16,32768,5274.11
106928,16,32768,5291.52
106944,16,32768,5275.52
106960,16,32768,5299.97
106976,16,32768,5263.49
106992,16,32768,5287.04
107008,16,32768,5274.88
107024,16,32768,5277.57
107040,16,32768,5277.57
107056,16,32768,5277.44
107072,16,32768,5272.45
107088,16,32768,5271.94
107104,16,32768,5260.03
107120,16,32768,5315.46
107136,16,32768,5273.09
107152,16,32768,5278.46
107168,16,32768,5298.43
107184,16,32768,5270.02
107200,16,32768,5292.42
107216,16,32768,5283.07
107232,16,32768,5278.46
107248,16,32768,5281.02
107264,16,32768,5286.02
107280,16,32768,5288.45
107296,16,32768,5273.98
107312,16,32768,5299.97
107328,16,32768,5286.91
107344,16,32768,5299.46
107360,16,32768,5283.07
107376,16,32768,5297.66
107392,16,32768,5272.19
107408,16,32768,5289.98
107424,16,32768,5275.01
107440,16,32768,5287.04
107456,16,32768,5278.98
107472,16,32768,5272.45
107488,16,32768,5280.9
107504,16,32768,5283.97
107520,16,32768,5285.5
107536,16,32768,5288.06
107552,16,32768,5293.57
107568,16,32768,5272.45
107584,16,32768,5296.51
107600,16,32768,5271.55
107616,16,32768,5276.42
107632,16,32768,5289.47
107648,16,32768,5282.94
107664,16,32768,5277.57
107680,16,32768,5283.46
107696,16,32768,5289.47
107712,16,32768,5298.94
107728,16,32768,5274.11
107744,16,32768,5286.66
107760,16,32768,5298.05
107776,16,32768,5278.98
107792,16,32768,5301.5
107808,16,32768,5270.53
107824,16,32768,5271.42
107840,16,32768,5288.58
107856,16,32768,5282.94
107872,16,32768,5272.96
107888,16,32768,5286.02
107904,16,32768,5288.58
107920,16,32768,5287.04
107936,16,32768,5307.01
107952,16,32768,5275.52
107968,16,32768,5298.05
107984,16,32768,5292.42
108000,16,32768,5293.57
108016,16,32768,5277.95
108032,16,32768,5286.53
108048,16,32768,5271.55
108064,16,32768,5289.98
108080,16,32768,5292.42
108096,16,32768,5282.43
108112,16,32768,5292.54
108128,16,32768,5297.41
108144,16,32768,5289.47
108160,16,32768,5274.62
108176,16,32768,5302.4
108192,16,32768,5286.91
108208,16,32768,5271.42
108224,16,32768,5299.71
108240,16,32768,5299.84
108256,16,32768,5285.63
108272,16,32768,5298.43
108288,16,32768,5307.52
108304,16,32768,5299.07
108320,16,32768,5286.02
108336,16,32768,5284.99
108352,16,32768,5303.55
108368,16,32768,5273.47
108384,16,32768,5356.42
108400,16,32768,5303.42
108416,16,32768,5305.6
108432,16,32768,5300.48
108448,16,32768,5283.58
108464,16,32768,5276.93
108480,16,32768,5330.43
108496,16,32768,5283.97
108512,16,32768,5299.46
108528,16,32768,5279.49
108544,16,32768,5294.98
108560,16,32768,5306.5
108576,16,32768,5320.96
108592,16,32768,5289.34
108608,16,32768,5323.01
108624,16,32768,5299.46
108640,16,32768,5310.98
108656,16,32768,5283.07
108672,16,32768,5304.96
108688,16,32768,5291.9
108704,16,32768,5300.61
108720,16,32768,5298.43
108736,16,32768,5294.85
108752,16,32768,5299.97
108768,16,32768,5302.53
108784,16,32768,5297.41
108800,16,32768,5307.39
108816,16,32768,5293.06
108832,16,32768,5307.01
108848,16,32768,5298.94
108864,16,32768,5293.57
108880,16,32768,5302.53
108896,16,32768,5304.58
108912,16,32768,5274.5
108928,16,32768,5289.47
108944,16,32768,5294.08
108960,16,32768,5295.49
108976,16,32768,5292.93
108992,16,32768,5309.57
109008,16,32768,5298.56
109024,16,32768,5290.5
109040,16,32768,5292.54
109056,16,32768,5281.54
109072,16,32768,5310.98
109088,16,32768,5286.02
109104,16,32768,5293.95
109120,16,32768,5312.51
109136,16,32768,5304.96
109152,16,32768,5299.07
109168,16,32768,5308.03
109184,16,32768,5290.5
109200,16,32768,5311.49
109216,16,32768,5291.52
109232,16,32768,5304.96
109248,16,32768,5314.43
109264,16,32768,5321.09
109280,16,32768,5322.88
109296,16,32768,5301.5
109312,16,32768,5318.02
109328,16,32768,5300.99
109344,16,32768,5291.52
109360,16,32768,5296.38
109376,16,32768,5301.12
109392,16,32768,5278.98
109408,16,32768,5303.55
109424,16,32768,5296
109440,16,32768,5294.98
109456,16,32768,5291.52
109472,16,32768,5300.48
109488,16,32768,5305.47
109504,16,32768,5315.97
109520,16,32768,5290.5
109536,16,32768,5324.42
109552,16,32768,5288.06
109568,16,32768,5301.63
109584,16,32768,5304.45
109600,16,32768,5305.98
109616,16,32768,5281.02
109632,16,32768,5303.55
109648,16,32768,5320.58
109664,16,32768,5307.9
109680,16,32768,5293.57
109696,16,32768,5280
109712,16,32768,5319.55
109728,16,32768,5278.46
109744,16,32768,5346.05
109760,16,32768,5341.57
109776,16,32768,5288.06
109792,16,32768,5304.96
109808,16,32768,5302.91
109824,16,32768,5287.42
109840,16,32768,5307.01
109856,16,32768,5305.98
109872,16,32768,5302.02
109888,16,32768,5303.94
109904,16,32768,5292.03
109920,16,32768,5312
109936,16,32768,5291.01
109952,16,32768,5312.51
109968,16,32768,5307.01
109984,16,32768,5319.94
110000,16,32768,5280.13
110016,16,32768,5310.08
110032,16,32768,5265.54
110048,16,32768,5304.06
110064,16,32768,5294.59
110080,16,32768,5323.01
110096,16,32768,5305.34
110112,16,32768,5310.98
110128,16,32768,5307.52
110144,16,32768,5314.94
110160,16,32768,5286.02
110176,16,32768,5317.89
110192,16,32768,5277.95
110208,16,32768,5288.06
110224,16,32768,5281.41
110240,16,32768,5305.98
110256,16,32768,5272.45
110272,16,32768,5297.54
110288,16,32768,5287.55
110304,16,32768,5320.96
110320,16,32768,5291.39
110336,16,32768,5310.46
110352,16,32768,5315.58
110368,16,32768,5302.91
110384,16,32768,5304.96
110400,16,32768,5287.04
110416,16,32768,5292.54
110432,16,32768,5268.99
110448,16,32768,5304.06
110464,16,32768,5271.55
110480,16,32768,5331.07
110496,16,32768,5271.94
110512,16,32768,5329.54
110528,16,32768,5276.67
110544,16,32768,5277.95
110560,16,32768,5299.58
110576,16,32768,5267.07
110592,16,32768,5294.08
110608,16,32768,5277.95
110624,16,32768,5333.89
110640,16,32768,5282.05
110656,16,32768,5315.46
110672,16,32768,5283.46
110688,16,32768,5332.1
110704,16,32768,5274.5
110720,16,32768,5336.45
110736,16,32768,5317.5
110752,16,32768,5290.5
110768,16,32768,5304.06
110784,16,32768,5310.46
110800,16,32768,5300.48
110816,16,32768,5323.9
110832,16,32768,5315.46
110848,16,32768,5319.04
110864,16,32768,5293.06
110880,16,32768,5315.97
110896,16,32768,5304.58
110912,16,32768,5308.54
110928,16,32768,5276.54
110944,16,32768,5325.06
110960,16,32768,5274.5
110976,16,32768,5277.95
110992,16,32768,5307.39
111008,16,32768,5264.64
111024,16,32768,5314.43
111040,16,32768,5303.68
111056,16,32768,5344.51
111072,16,32768,5308.42
111088,16,32768,5336.96
111104,16,32768,5313.41
111120,16,32768,5303.42
111136,16,32768,5300.99
111152,16,32768,5309.44
111168,16,32768,5291.01
111184,16,32768,5295.62
111200,16,32768,5310.46
111216,16,32768,5311.49
