range (byte),stride (byte),niter,t (us)
136096,90896,65536,9516.54
136096,90912,65536,10866.4
136096,90928,65536,9808.38
136096,90944,65536,11227.1
136096,90960,65536,9383.04
136096,90976,65536,11113
136096,90992,65536,11025.5
136096,91008,65536,11083.1
136096,91024,65536,9625.98
136096,91040,65536,11073.9
136096,91056,65536,10005.4
136096,91072,65536,11098.4
136096,91088,65536,9295.1
136096,91104,65536,10952.4
136096,91120,65536,9358.08
136096,91136,65536,11424.5
136096,91152,65536,9447.42
136096,91168,65536,11040.9
136096,91184,65536,11149.6
136096,91200,65536,11203.1
136096,91216,65536,10140
136096,91232,65536,11174.4
136096,91248,65536,10062.3
136096,91264,65536,11933.4
136096,91280,65536,13565.4
136096,91296,65536,12092
136096,91312,65536,9788.93
136096,91328,65536,11509.5
136096,91344,65536,9498.62
136096,91360,65536,11058.8
136096,91376,65536,9792.38
136096,91392,65536,13410.9
136096,91408,65536,9334.4
136096,91424,65536,11063
136096,91440,65536,11116
136096,91456,65536,11073
136096,91472,65536,9483.39
136096,91488,65536,10851.6
136096,91504,65536,10425.3
136096,91520,65536,11093.5
136096,91536,65536,9203.46
136096,91552,65536,11267.1
136096,91568,65536,11514
136096,91584,65536,11208.6
136096,91600,65536,10384.9
136096,91616,65536,11041.5
136096,91632,65536,9262.98
136096,91648,65536,11261.6
136096,91664,65536,10715
136096,91680,65536,11327.4
136096,91696,65536,9496.06
136096,91712,65536,11106.6
136096,91728,65536,9367.04
136096,91744,65536,11761.9
136096,91760,65536,9317.63
136096,91776,65536,11079.6
136096,91792,65536,9665.54
136096,91808,65536,11117.4
136096,91824,65536,9331.46
136096,91840,65536,11705
136096,91856,65536,9524.48
136096,91872,65536,11154
136096,91888,65536,10898
136096,91904,65536,11120
136096,91920,65536,9610.5
136096,91936,65536,11774.5
136096,91952,65536,11130.1
136096,91968,65536,14178.4
136096,91984,65536,9613.95
136096,92000,65536,11085.1
136096,92016,65536,9523.84
136096,92032,65536,10913.9
136096,92048,65536,9443.07
136096,92064,65536,11498.5
136096,92080,65536,11193
136096,92096,65536,10979.5
136096,92112,65536,9450.88
136096,92128,65536,11209.5
136096,92144,65536,9803.65
136096,92160,65536,11253.5
136096,92176,65536,9460.1
136096,92192,65536,11412
136096,92208,65536,9434.11
136096,92224,65536,11070.6
136096,92240,65536,9833.98
136096,92256,65536,11112.1
136096,92272,65536,9419.01
136096,92288,65536,11175.9
136096,92304,65536,10327
136096,92320,65536,11576.6
136096,92336,65536,9841.92
136096,92352,65536,11476.5
136096,92368,65536,10127.1
136096,92384,65536,11942
136096,92400,65536,14683
136096,92416,65536,11111.4
136096,92432,65536,11652.5
136096,92448,65536,11248
136096,92464,65536,9713.54
136096,92480,65536,11048.4
136096,92496,65536,9443.58
136096,92512,65536,11106.4
136096,92528,65536,9380.48
136096,92544,65536,11128.1
136096,92560,65536,11167.6
136096,92576,65536,11241.5
136096,92592,65536,10122
136096,92608,65536,11166.5
136096,92624,65536,10703
136096,92640,65536,11091.5
136096,92656,65536,10237.1
136096,92672,65536,11681.2
136096,92688,65536,9633.92
136096,92704,65536,11100.5
136096,92720,65536,10978.4
136096,92736,65536,11332.4
136096,92752,65536,9455.87
136096,92768,65536,10995.1
136096,92784,65536,9450.5
136096,92800,65536,11219.5
136096,92816,65536,9878.53
136096,92832,65536,11012.4
136096,92848,65536,9476.48
136096,92864,65536,11442.4
136096,92880,65536,9766.02
136096,92896,65536,10982.5
136096,92912,65536,11104.9
136096,92928,65536,11883
136096,92944,65536,9346.05
136096,92960,65536,11297
136096,92976,65536,11830
136096,92992,65536,11088.5
136096,93008,65536,9500.67
136096,93024,65536,12733.4
136096,93040,65536,11119
136096,93056,65536,11156
136096,93072,65536,9228.03
136096,93088,65536,10888.4
136096,93104,65536,10604.4
136096,93120,65536,11028.5
136096,93136,65536,9403.52
136096,93152,65536,10881.5
136096,93168,65536,9329.02
136096,93184,65536,11152.1
136096,93200,65536,9353.98
136096,93216,65536,10969.1
136096,93232,65536,9706.37
136096,93248,65536,11102.1
136096,93264,65536,11174.1
136096,93280,65536,11750.5
136096,93296,65536,10097.5
136096,93312,65536,11178.1
136096,93328,65536,11901.6
136096,93344,65536,11099.5
136096,93360,65536,9727.36
136096,93376,65536,11377
136096,93392,65536,10290.9
136096,93408,65536,11216.5
136096,93424,65536,9315.46
136096,93440,65536,11235.5
136096,93456,65536,10265.6
136096,93472,65536,11245.4
136096,93488,65536,10179.8
136096,93504,65536,11360.1
136096,93520,65536,9942.02
136096,93536,65536,11180
136096,93552,65536,10362.5
136096,93568,65536,11305.5
136096,93584,65536,9381.12
136096,93600,65536,11301.4
136096,93616,65536,9412.99
136096,93632,65536,11332.5
136096,93648,65536,9196.54
136096,93664,65536,11150.1
136096,93680,65536,9584.51
136096,93696,65536,11115
136096,93712,65536,9593.98
136096,93728,65536,11330
136096,93744,65536,9505.92
136096,93760,65536,11390.5
136096,93776,65536,9708.03
136096,93792,65536,11298
136096,93808,65536,9288.58
136096,93824,65536,11275
136096,93840,65536,9474.05
136096,93856,65536,11321.5
136096,93872,65536,10121
136096,93888,65536,11225.5
136096,93904,65536,10787.5
136096,93920,65536,14309.5
136096,93936,65536,11139.5
136096,93952,65536,11112.4
136096,93968,65536,9567.49
136096,93984,65536,11127.9
136096,94000,65536,9543.55
136096,94016,65536,11475.5
136096,94032,65536,9424.51
136096,94048,65536,11262.6
136096,94064,65536,10304.4
136096,94080,65536,11255.9
136096,94096,65536,9212.42
136096,94112,65536,12050.9
136096,94128,65536,9289.98
136096,94144,65536,11266.6
136096,94160,65536,9854.46
136096,94176,65536,11110.5
136096,94192,65536,9647.49
136096,94208,65536,11090.9
136096,94224,65536,13361.5
136096,94240,65536,11145.6
136096,94256,65536,9467.14
136096,94272,65536,11113
136096,94288,65536,9437.44
136096,94304,65536,11210.4
136096,94320,65536,10182
136096,94336,65536,11156.5
136096,94352,65536,9779.46
136096,94368,65536,11278
136096,94384,65536,9514.5
136096,94400,65536,11218.6
136096,94416,65536,9384.45
136096,94432,65536,11051.9
136096,94448,65536,9421.06
136096,94464,65536,11279.1
136096,94480,65536,10282.9
136096,94496,65536,11154
136096,94512,65536,11184
136096,94528,65536,11731.5
136096,94544,65536,9427.58
136096,94560,65536,11582.5
136096,94576,65536,12424.4
136096,94592,65536,11215.4
136096,94608,65536,9236.1
136096,94624,65536,11076.6
136096,94640,65536,10898.4
136096,94656,65536,11352.1
136096,94672,65536,9582.98
136096,94688,65536,11005.4
136096,94704,65536,10312.4
136096,94720,65536,11686
136096,94736,65536,9896.45
136096,94752,65536,11111
136096,94768,65536,9477.63
136096,94784,65536,11081.6
136096,94800,65536,9299.97
136096,94816,65536,11063
136096,94832,65536,10877.6
136096,94848,65536,11162
136096,94864,65536,9543.04
136096,94880,65536,11124.5
136096,94896,65536,10227.5
136096,94912,65536,11320.6
136096,94928,65536,11108
136096,94944,65536,11750.5
136096,94960,65536,10221.1
136096,94976,65536,11291.6
136096,94992,65536,9474.43
136096,95008,65536,11042
136096,95024,65536,9393.02
136096,95040,65536,11014.1
136096,95056,65536,9213.31
136096,95072,65536,10961
136096,95088,65536,9548.54
136096,95104,65536,13221
136096,95120,65536,10057.9
136096,95136,65536,11052.4
136096,95152,65536,11287
136096,95168,65536,11041.9
136096,95184,65536,10972.9
136096,95200,65536,11857.5
136096,95216,65536,9488.51
136096,95232,65536,10998.9
136096,95248,65536,9611.9
136096,95264,65536,11327.4
136096,95280,65536,9414.4
136096,95296,65536,11176.1
136096,95312,65536,9428.61
136096,95328,65536,11105.4
136096,95344,65536,9229.95
136096,95360,65536,11389.6
136096,95376,65536,10768.8
136096,95392,65536,11029
136096,95408,65536,13349.4
136096,95424,65536,11690
136096,95440,65536,9456.9
136096,95456,65536,11589
136096,95472,65536,10724
136096,95488,65536,11127.6
136096,95504,65536,9410.43
136096,95520,65536,11057.7
136096,95536,65536,9260.54
136096,95552,65536,11083
136096,95568,65536,10671
136096,95584,65536,11193.5
136096,95600,65536,10097
136096,95616,65536,11296.9
136096,95632,65536,9755.01
136096,95648,65536,14170.6
136096,95664,65536,9405.95
136096,95680,65536,11424.4
136096,95696,65536,9406.98
136096,95712,65536,13122.6
136096,95728,65536,11035
136096,95744,65536,11363.1
136096,95760,65536,9901.44
136096,95776,65536,11231.5
136096,95792,65536,9452.42
136096,95808,65536,11052.4
136096,95824,65536,9432.06
136096,95840,65536,11180
136096,95856,65536,10619.4
136096,95872,65536,11045.9
136096,95888,65536,10884.5
136096,95904,65536,13959
136096,95920,65536,9584.9
136096,95936,65536,11278.1
136096,95952,65536,9475.46
136096,95968,65536,11221.5
136096,95984,65536,12404.4
136096,96000,65536,11134
136096,96016,65536,9255.94
136096,96032,65536,11299.1
136096,96048,65536,9435.01
136096,96064,65536,14293.5
136096,96080,65536,9351.94
136096,96096,65536,11028
136096,96112,65536,10028.9
136096,96128,65536,11140
136096,96144,65536,9429.12
136096,96160,65536,11185.5
136096,96176,65536,10685.1
136096,96192,65536,10993.9
136096,96208,65536,9692.54
136096,96224,65536,11239.6
136096,96240,65536,9635.97
136096,96256,65536,11201
136096,96272,65536,11039.5
136096,96288,65536,11441.4
136096,96304,65536,9604.48
136096,96320,65536,11043.6
136096,96336,65536,9446.02
136096,96352,65536,11141
136096,96368,65536,9763.46
136096,96384,65536,11162.5
136096,96400,65536,11323
136096,96416,65536,11376.9
136096,96432,65536,10082.4
136096,96448,65536,11167.5
136096,96464,65536,10332.5
136096,96480,65536,11555.1
136096,96496,65536,11061.9
136096,96512,65536,11209.6
136096,96528,65536,11622.9
136096,96544,65536,12206.1
136096,96560,65536,11929.1
136096,96576,65536,11250
136096,96592,65536,9350.53
136096,96608,65536,11314.4
136096,96624,65536,9108.22
136096,96640,65536,11230
136096,96656,65536,9179.39
136096,96672,65536,11099.5
136096,96688,65536,9449.47
136096,96704,65536,11402
136096,96720,65536,10812.9
136096,96736,65536,11175.6
136096,96752,65536,9530.5
136096,96768,65536,11178.5
136096,96784,65536,10193
136096,96800,65536,11085.6
136096,96816,65536,9515.52
136096,96832,65536,10890.5
136096,96848,65536,9762.56
136096,96864,65536,11038
136096,96880,65536,9614.08
136096,96896,65536,11199.1
136096,96912,65536,10109.4
136096,96928,65536,11041
136096,96944,65536,9755.52
136096,96960,65536,11009.5
136096,96976,65536,10560.5
136096,96992,65536,11296.5
136096,97008,65536,9803.52
136096,97024,65536,11217.5
136096,97040,65536,10299.5
136096,97056,65536,11010
136096,97072,65536,9279.49
136096,97088,65536,11045.5
136096,97104,65536,9508.99
136096,97120,65536,10870.9
136096,97136,65536,9648
136096,97152,65536,11012.5
136096,97168,65536,9416.96
136096,97184,65536,10970
136096,97200,65536,9612.54
136096,97216,65536,11047.6
136096,97232,65536,9612.03
136096,97248,65536,11055.5
136096,97264,65536,10360.4
136096,97280,65536,11238
136096,97296,65536,10188
136096,97312,65536,11326.6
136096,97328,65536,9322.5
136096,97344,65536,11163.5
136096,97360,65536,9371.52
136096,97376,65536,15083
136096,97392,65536,9760.9
136096,97408,65536,11179.5
136096,97424,65536,9243.52
136096,97440,65536,11072.5
136096,97456,65536,9416.96
136096,97472,65536,11322
136096,97488,65536,9411.46
136096,97504,65536,11282.4
136096,97520,65536,9316.48
136096,97536,65536,11274.5
136096,97552,65536,9343.62
136096,97568,65536,11161.5
136096,97584,65536,10327
136096,97600,65536,11601.9
136096,97616,65536,9442.94
136096,97632,65536,11169.5
136096,97648,65536,9480.06
136096,97664,65536,11118
136096,97680,65536,10656.1
136096,97696,65536,11118
136096,97712,65536,9766.53
136096,97728,65536,11183
136096,97744,65536,10578.4
136096,97760,65536,11220
136096,97776,65536,10203.5
136096,97792,65536,11206.5
136096,97808,65536,10953.9
136096,97824,65536,11293.4
136096,97840,65536,10012.4
136096,97856,65536,11103.5
136096,97872,65536,9513.98
136096,97888,65536,11105
136096,97904,65536,9418.11
136096,97920,65536,10949
136096,97936,65536,9329.54
136096,97952,65536,11096.4
136096,97968,65536,9311.62
136096,97984,65536,11681.9
136096,98000,65536,9817.98
136096,98016,65536,11226.5
136096,98032,65536,9522.56
136096,98048,65536,11062.7
136096,98064,65536,9435.01
136096,98080,65536,12042.5
136096,98096,65536,9735.55
136096,98112,65536,11390.6
136096,98128,65536,9893.63
136096,98144,65536,12221.6
136096,98160,65536,11179.4
136096,98176,65536,11053.1
136096,98192,65536,10702
136096,98208,65536,11087.6
136096,98224,65536,10390.4
136096,98240,65536,11389.4
136096,98256,65536,9423.49
136096,98272,65536,11003
136096,98288,65536,14014.5
136096,98304,65536,11458.4
136096,98320,65536,9417.47
136096,98336,65536,11087
136096,98352,65536,9536.9
136096,98368,65536,12413.7
136096,98384,65536,9940.99
136096,98400,65536,11324.4
136096,98416,65536,9431.04
136096,98432,65536,11040
136096,98448,65536,9545.98
136096,98464,65536,11530
136096,98480,65536,9640.45
136096,98496,65536,11126.4
136096,98512,65536,9281.92
136096,98528,65536,11045.1
136096,98544,65536,9271.55
136096,98560,65536,11105.5
136096,98576,65536,9529.47
136096,98592,65536,11520.4
136096,98608,65536,9886.98
136096,98624,65536,14322
136096,98640,65536,10256.5
136096,98656,65536,11202
136096,98672,65536,10852.5
136096,98688,65536,11264.4
136096,98704,65536,9454.59
136096,98720,65536,11107.6
136096,98736,65536,9143.04
136096,98752,65536,11028.5
136096,98768,65536,9372.93
136096,98784,65536,10945.5
136096,98800,65536,9397.5
136096,98816,65536,11191
136096,98832,65536,12449.4
136096,98848,65536,12032
136096,98864,65536,9580.42
136096,98880,65536,11019.9
136096,98896,65536,12098.6
136096,98912,65536,11057
136096,98928,65536,10993.2
136096,98944,65536,11049
136096,98960,65536,10425.6
136096,98976,65536,11648.5
136096,98992,65536,9670.91
136096,99008,65536,11310
136096,99024,65536,9611.9
136096,99040,65536,11065
136096,99056,65536,9728.51
136096,99072,65536,11221.9
136096,99088,65536,11701.5
136096,99104,65536,10903
136096,99120,65536,9478.4
136096,99136,65536,11196.9
136096,99152,65536,9761.92
136096,99168,65536,11343.5
136096,99184,65536,10354.4
136096,99200,65536,11061.1
136096,99216,65536,10094
136096,99232,65536,11202.9
136096,99248,65536,9697.54
136096,99264,65536,10928.4
136096,99280,65536,9657.47
136096,99296,65536,11025
136096,99312,65536,12188.2
136096,99328,65536,11408.1
136096,99344,65536,9399.42
136096,99360,65536,10983.9
136096,99376,65536,11206
136096,99392,65536,11657.6
136096,99408,65536,9471.1
136096,99424,65536,13855.5
136096,99440,65536,9916.93
136096,99456,65536,11423.6
136096,99472,65536,11188.1
136096,99488,65536,11314.3
136096,99504,65536,10969
136096,99520,65536,11334.5
136096,99536,65536,13099
136096,99552,65536,12762
136096,99568,65536,9591.42
136096,99584,65536,11708.4
136096,99600,65536,9410.05
136096,99616,65536,11396
136096,99632,65536,10231.6
136096,99648,65536,11388.4
136096,99664,65536,11101.4
136096,99680,65536,13681.9
136096,99696,65536,10128.5
136096,99712,65536,11227.5
136096,99728,65536,9248
136096,99744,65536,11354.4
136096,99760,65536,9741.44
136096,99776,65536,12099.5
136096,99792,65536,10065.9
136096,99808,65536,14212.1
136096,99824,65536,10292
136096,99840,65536,11149.6
136096,99856,65536,9583.87
136096,99872,65536,11190.4
136096,99888,65536,10607.9
136096,99904,65536,11295.6
136096,99920,65536,10128.6
136096,99936,65536,12138
136096,99952,65536,10776.4
136096,99968,65536,11605.1
136096,99984,65536,10229
136096,100000,65536,11174.5
136096,100016,65536,9411.97
136096,100032,65536,11141.5
136096,100048,65536,9710.59
136096,100064,65536,11312
136096,100080,65536,9408.51
136096,100096,65536,11383.4
136096,100112,65536,9340.54
136096,100128,65536,11172.5
136096,100144,65536,9752.06
136096,100160,65536,11182.5
136096,100176,65536,9409.54
136096,100192,65536,11235.6
136096,100208,65536,9761.02
136096,100224,65536,11345.5
136096,100240,65536,10812.4
136096,100256,65536,12995.6
136096,100272,65536,9578.5
136096,100288,65536,11390.6
136096,100304,65536,9769.47
136096,100320,65536,11160.6
136096,100336,65536,11100.9
136096,100352,65536,11188.5
136096,100368,65536,9437.57
136096,100384,65536,11160.6
136096,100400,65536,9586.43
136096,100416,65536,11197.4
136096,100432,65536,9470.08
136096,100448,65536,11260.9
136096,100464,65536,10151
136096,100480,65536,11001.5
136096,100496,65536,9189.89
136096,100512,65536,11286.1
136096,100528,65536,9577.6
136096,100544,65536,11033.6
136096,100560,65536,10938
136096,100576,65536,11035
136096,100592,65536,9213.95
136096,100608,65536,11180
136096,100624,65536,11982.5
136096,100640,65536,11138.6
136096,100656,65536,9375.49
136096,100672,65536,11205.1
136096,100688,65536,9779.33
136096,100704,65536,11465.1
136096,100720,65536,10781.1
136096,100736,65536,11212.5
136096,100752,65536,9561.47
136096,100768,65536,11487.4
136096,100784,65536,9781.12
136096,100800,65536,11461.1
136096,100816,65536,9434.62
136096,100832,65536,11383.9
136096,100848,65536,9211.52
136096,100864,65536,11329.9
136096,100880,65536,9453.95
136096,100896,65536,11236.1
136096,100912,65536,10711.9
136096,100928,65536,11262.6
136096,100944,65536,9464.45
136096,100960,65536,10940.7
136096,100976,65536,12563.5
136096,100992,65536,11511
136096,101008,65536,9700.48
136096,101024,65536,11126
136096,101040,65536,11532
136096,101056,65536,11165.6
136096,101072,65536,9372.42
136096,101088,65536,11126.8
136096,101104,65536,9458.94
136096,101120,65536,11321.5
136096,101136,65536,13100.5
136096,101152,65536,10937.5
136096,101168,65536,10522.5
136096,101184,65536,11425.9
136096,101200,65536,9207.55
136096,101216,65536,13269.1
136096,101232,65536,11440.5
136096,101248,65536,11227.5
136096,101264,65536,9422.46
136096,101280,65536,11201.5
136096,101296,65536,9805.06
136096,101312,65536,11211.5
136096,101328,65536,10086.5
136096,101344,65536,11966
136096,101360,65536,11304.1
136096,101376,65536,11239.4
136096,101392,65536,9502.46
136096,101408,65536,11284.5
136096,101424,65536,10667.6
136096,101440,65536,11166.5
136096,101456,65536,9496.96
136096,101472,65536,10936.4
136096,101488,65536,9396.48
136096,101504,65536,11068.5
136096,101520,65536,11047.9
136096,101536,65536,10988.5
136096,101552,65536,9485.95
136096,101568,65536,11190.4
136096,101584,65536,9582.98
136096,101600,65536,12285.6
136096,101616,65536,9759.49
136096,101632,65536,11345.5
136096,101648,65536,9866.5
136096,101664,65536,10971
136096,101680,65536,9566.85
136096,101696,65536,11293.6
136096,101712,65536,10596.5
136096,101728,65536,11275.5
136096,101744,65536,9340.42
136096,101760,65536,11425.9
136096,101776,65536,9202.43
136096,101792,65536,11054.6
136096,101808,65536,10066
136096,101824,65536,11148.5
136096,101840,65536,9481.6
136096,101856,65536,11152.9
136096,101872,65536,9724.42
136096,101888,65536,11232.4
136096,101904,65536,9463.04
136096,101920,65536,11297
136096,101936,65536,9646.98
136096,101952,65536,11145.5
136096,101968,65536,9180.42
136096,101984,65536,11370.5
136096,102000,65536,10287.5
136096,102016,65536,11093
136096,102032,65536,9412.99
136096,102048,65536,11026
136096,102064,65536,10990
136096,102080,65536,11103.5
136096,102096,65536,10020.5
136096,102112,65536,12087.9
136096,102128,65536,10035.5
136096,102144,65536,12674.9
136096,102160,65536,10128.1
136096,102176,65536,12601.5
136096,102192,65536,11119.5
136096,102208,65536,12004
136096,102224,65536,9669.5
136096,102240,65536,17130.5
136096,102256,65536,9832.96
136096,102272,65536,12065.4
136096,102288,65536,9930.88
136096,102304,65536,14795.5
136096,102320,65536,12128.9
136096,102336,65536,12065
136096,102352,65536,10236
136096,102368,65536,12120.1
136096,102384,65536,10130.4
136096,102400,65536,11250.9
136096,102416,65536,10741.1
136096,102432,65536,11383.6
136096,102448,65536,10988
136096,102464,65536,11278
136096,102480,65536,9438.59
136096,102496,65536,11189.5
136096,102512,65536,9951.49
136096,102528,65536,12037.5
136096,102544,65536,10661
136096,102560,65536,11532.5
136096,102576,65536,10571.4
136096,102592,65536,11762.9
136096,102608,65536,9554.56
136096,102624,65536,11509.5
136096,102640,65536,10543.5
136096,102656,65536,11383
136096,102672,65536,10001
136096,102688,65536,11603.5
136096,102704,65536,9910.53
136096,102720,65536,12113.9
136096,102736,65536,9536.9
136096,102752,65536,12281.5
136096,102768,65536,11458.4
136096,102784,65536,12220.5
136096,102800,65536,10419.1
136096,102816,65536,11928.4
136096,102832,65536,10271.6
136096,102848,65536,11383.4
136096,102864,65536,12006
136096,102880,65536,10983.4
136096,102896,65536,10103.9
136096,102912,65536,11404.4
136096,102928,65536,10632.6
136096,102944,65536,11341.4
136096,102960,65536,11663.5
136096,102976,65536,11686
136096,102992,65536,9267.07
136096,103008,65536,10988.5
136096,103024,65536,10545
136096,103040,65536,10974.1
136096,103056,65536,10445.6
136096,103072,65536,11025
136096,103088,65536,9375.87
136096,103104,65536,11162.5
136096,103120,65536,9314.94
136096,103136,65536,11610.1
136096,103152,65536,11241
136096,103168,65536,11060
136096,103184,65536,9444.99
136096,103200,65536,10880.1
136096,103216,65536,9677.57
136096,103232,65536,11029
136096,103248,65536,9642.11
136096,103264,65536,10784.6
136096,103280,65536,10878.5
136096,103296,65536,11121
136096,103312,65536,9444.1
136096,103328,65536,10928.9
136096,103344,65536,10873.6
136096,103360,65536,11110.7
136096,103376,65536,9609.34
136096,103392,65536,12544.4
136096,103408,65536,9783.04
136096,103424,65536,11201.9
136096,103440,65536,9478.02
136096,103456,65536,10886
136096,103472,65536,10170
136096,103488,65536,11127.9
136096,103504,65536,10361.6
136096,103520,65536,13943.4
136096,103536,65536,9512.96
136096,103552,65536,11175.7
136096,103568,65536,9571.46
136096,103584,65536,10973.4
136096,103600,65536,9595.39
136096,103616,65536,11136
136096,103632,65536,9442.56
136096,103648,65536,11034
136096,103664,65536,10254
136096,103680,65536,11366.5
136096,103696,65536,10721
136096,103712,65536,11228.5
136096,103728,65536,10289
136096,103744,65536,13665.9
136096,103760,65536,13622
136096,103776,65536,11613.6
136096,103792,65536,10945.9
136096,103808,65536,11560.4
136096,103824,65536,9942.02
136096,103840,65536,11277.8
136096,103856,65536,10445.6
136096,103872,65536,11631
136096,103888,65536,9490.94
136096,103904,65536,11048.6
136096,103920,65536,9246.98
136096,103936,65536,11199
136096,103952,65536,9388.03
136096,103968,65536,12917.5
136096,103984,65536,12168.1
136096,104000,65536,11339.9
136096,104016,65536,15739.4
136096,104032,65536,11340.5
136096,104048,65536,10392.1
136096,104064,65536,11535.1
136096,104080,65536,10006.5
136096,104096,65536,11148.9
136096,104112,65536,9553.54
136096,104128,65536,11012.5
136096,104144,65536,9726.46
136096,104160,65536,11326.6
136096,104176,65536,9560.06
136096,104192,65536,11460.1
136096,104208,65536,10592
136096,104224,65536,11409.7
136096,104240,65536,9451.01
136096,104256,65536,11060.5
136096,104272,65536,10445.1
136096,104288,65536,11634.4
136096,104304,65536,9313.02
136096,104320,65536,11218.6
136096,104336,65536,9521.54
136096,104352,65536,11289.6
136096,104368,65536,9194.11
136096,104384,65536,11234.9
136096,104400,65536,10397.6
136096,104416,65536,11230
136096,104432,65536,10539.4
136096,104448,65536,11335
136096,104464,65536,10384
136096,104480,65536,11179.9
136096,104496,65536,10833.7
136096,104512,65536,11088
136096,104528,65536,9400.58
136096,104544,65536,11490.4
136096,104560,65536,9382.14
136096,104576,65536,13091.1
136096,104592,65536,11607.6
136096,104608,65536,11318.7
136096,104624,65536,11110.5
136096,104640,65536,11099.5
136096,104656,65536,11210
136096,104672,65536,11206.4
136096,104688,65536,9418.37
136096,104704,65536,11205.5
136096,104720,65536,9339.01
136096,104736,65536,11046.4
136096,104752,65536,9739.01
136096,104768,65536,11192.4
136096,104784,65536,10789
136096,104800,65536,11214
136096,104816,65536,10979.6
136096,104832,65536,11289.5
136096,104848,65536,10818
136096,104864,65536,11106.9
136096,104880,65536,9412.48
136096,104896,65536,11239
136096,104912,65536,9264.51
136096,104928,65536,11831.6
136096,104944,65536,9407.62
136096,104960,65536,11236.6
136096,104976,65536,10147.1
136096,104992,65536,11171.5
136096,105008,65536,9296.51
136096,105024,65536,11207.6
136096,105040,65536,9894.53
136096,105056,65536,11099.5
136096,105072,65536,10038.9
136096,105088,65536,11590.5
136096,105104,65536,9320.45
136096,105120,65536,11110
136096,105136,65536,11383.4
136096,105152,65536,11399.9
136096,105168,65536,12549
136096,105184,65536,11067.5
136096,105200,65536,10592
136096,105216,65536,11171.5
136096,105232,65536,10714
136096,105248,65536,11182.5
136096,105264,65536,9668.48
136096,105280,65536,11168.5
136096,105296,65536,9574.02
136096,105312,65536,11178.4
136096,105328,65536,9573.5
136096,105344,65536,11128.1
136096,105360,65536,9793.02
136096,105376,65536,11043.5
136096,105392,65536,9512.45
136096,105408,65536,11175.4
136096,105424,65536,9377.92
136096,105440,65536,11258.6
136096,105456,65536,10175
136096,105472,65536,11299.1
136096,105488,65536,9234.56
136096,105504,65536,11111.4
136096,105520,65536,9580.93
136096,105536,65536,11019.5
136096,105552,65536,10385.4
136096,105568,65536,13584
136096,105584,65536,10145.4
136096,105600,65536,13128.6
136096,105616,65536,11253.1
136096,105632,65536,11249.5
136096,105648,65536,9998.85
136096,105664,65536,11361.4
136096,105680,65536,10514
136096,105696,65536,11126.5
136096,105712,65536,11290
136096,105728,65536,11179
136096,105744,65536,11089.4
136096,105760,65536,11151.5
136096,105776,65536,11189.5
136096,105792,65536,11702
136096,105808,65536,10152.2
136096,105824,65536,11350.5
136096,105840,65536,10199.2
136096,105856,65536,12319.9
136096,105872,65536,12348
136096,105888,65536,11176.1
136096,105904,65536,9770.5
136096,105920,65536,11997.6
136096,105936,65536,9649.15
136096,105952,65536,11193
136096,105968,65536,9316.48
136096,105984,65536,11136.9
136096,106000,65536,9266.94
136096,106016,65536,12142.5
136096,106032,65536,9343.49
136096,106048,65536,15345.4
136096,106064,65536,9998.98
136096,106080,65536,11125
136096,106096,65536,11337.5
136096,106112,65536,11439.4
136096,106128,65536,9876.35
136096,106144,65536,11189
136096,106160,65536,10912.4
136096,106176,65536,11296
136096,106192,65536,9552.38
136096,106208,65536,11184.5
136096,106224,65536,9431.42
136096,106240,65536,11328.5
136096,106256,65536,9679.36
136096,106272,65536,11145.6
136096,106288,65536,9528.83
136096,106304,65536,11236
136096,106320,65536,10497.5
136096,106336,65536,11260.5
136096,106352,65536,9568.51
136096,106368,65536,11989
136096,106384,65536,9591.55
136096,106400,65536,11082.4
136096,106416,65536,9523.46
136096,106432,65536,11037.6
136096,106448,65536,9816.96
136096,106464,65536,11228.5
136096,106480,65536,10255
136096,106496,65536,11084.5
136096,106512,65536,12775.4
136096,106528,65536,11552.5
136096,106544,65536,12320.1
136096,106560,65536,11131
136096,106576,65536,9404.93
136096,106592,65536,11372.4
136096,106608,65536,11340
136096,106624,65536,11293.4
136096,106640,65536,10361.1
136096,106656,65536,11356.4
136096,106672,65536,9730.56
136096,106688,65536,11285.5
136096,106704,65536,10311
136096,106720,65536,12950.5
136096,106736,65536,9364.48
136096,106752,65536,11455
136096,106768,65536,9771.14
136096,106784,65536,12824.1
136096,106800,65536,10967.6
136096,106816,65536,11661.4
136096,106832,65536,10006.5
136096,106848,65536,11390.5
136096,106864,65536,12679.6
136096,106880,65536,11404.9
136096,106896,65536,9328.51
136096,106912,65536,11254
136096,106928,65536,14486.5
136096,106944,65536,11168.6
136096,106960,65536,9261.95
136096,106976,65536,11394.6
136096,106992,65536,9357.95
136096,107008,65536,11200
136096,107024,65536,9922.43
136096,107040,65536,11051.5
136096,107056,65536,9751.55
136096,107072,65536,11393
136096,107088,65536,9323.9
136096,107104,65536,11305
136096,107120,65536,9446.53
136096,107136,65536,11468.5
136096,107152,65536,9689.6
136096,107168,65536,11121.9
136096,107184,65536,9922.56
136096,107200,65536,11250.2
136096,107216,65536,10240.1
136096,107232,65536,12235.9
136096,107248,65536,10405
136096,107264,65536,11215.5
136096,107280,65536,9536.13
